code,title,description,credits,institution,department,prerequisites,has_lab,course_type
ENMG 6111,Quant Analysis Engr Mgmt I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENMG 6112,Quant Analysis Engr Mgmt II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENMG 6120,Project Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENMG 6150,Systems Analysis for Mgmt,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENMG 6160,Innovation Concepts,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENMG 6401,Sem Organizational Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENMG 7000,Thesis Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
ENMG 7040,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 100,Intensive Engl Intl,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 1001,English Composition Lab,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 1002,ENGL Nnative,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 1003,English Comp Supplement,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 1004,Engl Supplemental Support I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 1157,English Composition 1,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 1158,English Composition 2,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 1159,English Composition 2 Honors,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2031,Surv Am Lit before Civil War,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2032,Surv of Am Lit after Civil War,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2041,Major American Writers,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2043,New Orleans Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2071,Afomerican Literature I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2072,Afomerican Literature II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2090,Special Studies Lit & Language,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2091,Spec Studies in Lit Diversity,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2151,Intro Nnictional Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2152,Technical Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2154,Intro Creative Writing Nonfic,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2155,Intro to Professional Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2160,Intro Creative Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2161,Introduction to Writing Fict,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2163,Intro to Creative Writ Poetry,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2200,Introduction to Playwriting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2208,Reading Drama,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2218,Reading Creative Nonfiction,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2228,Reading Poetry,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2238,Reading Fiction,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2258,Interpreting Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2279,Literature of Ancient Greece,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2311,American Film as Literary Art,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2312,International Film As Lit Art,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2341,Survey British Literature I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2342,Survey British Literature II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2377,Bible As Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2378,Intro to Women�s Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2392,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 2521,Intro to Shakespeare,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 3381,Intro to Contemporary Theory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 3382,Methods in Research & Writing,,3,University Of New Orleans,PLACEHOLDER,,false,research
ENGL 3394,Seminar in English,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
ENGL 3399,Senior Honors Thesis,,3,University Of New Orleans,PLACEHOLDER,,false,research
ENGL 4030,Colonial & Early Nat Amer Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4031,The American Renaissance,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4032,American Realism & Naturalism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4033,American Modernism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4034,Contemporary Amer Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4043,New Orleans Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4045,Southern Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4070,"Spec Top Women, Lit, Society",,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4091,American Movements I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4092,American Movements II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4093,Studies in Black Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4152,Technical Editing and Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4154,Adv Creative Nonfic Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4155,Professional Editing & Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4156,Environmental Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4158,Legal Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4161,Advanced Fiction Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4163,Advanced Poetry Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4190,Spec Topics in Prof. Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4200,Advanced Playwriting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4231,Literary Criticism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4240,Young Adult Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4378,Adv Studies in Women & Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4380,Studies in Irish Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4391,Special Topics Language & Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4392,Independent Study,,3,University Of New Orleans,PLACEHOLDER,,false,research
ENGL 4398,Internship in English,,3,University Of New Orleans,PLACEHOLDER,,false,research
ENGL 4401,Lit England Later Middle Ages,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4421,Chaucer,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4521,Shakespeare,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4522,Shakespeare,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4601,English Literature of 17 Cent,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4616,Drama of Shakespearean Age,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4621,Milton,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4701,Early 18th Century Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4702,Later 18th Century Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4715,18th Century English Novel,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4801,Prose Poetry Romantic Period,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4802,Later Romantic Writers,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4807,Earlier Victorian Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4808,Later Victorian Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4815,19th Century English Novel,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4913,Early 20th Century Poetry,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4915,The Modern Novel,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4916,20th Century Drama,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4917,The Contemporary Novel,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 4918,Creative Nonfiction Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5030,Colonial & Early Nat Amer Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5031,The American Renaissance,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5032,American Realism & Naturalism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5033,American Modernism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5034,Contemporary Amer Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5043,New Orleans Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5045,Southern Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5070,"Spec Top Women, Lit, Society",,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5091,American Movements I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5092,American Movements II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5093,Studies in Black Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5152,Technical Editing and Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5154,Adv Creative Nonfic Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5155,Professional Editing & Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5156,Environmental Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5158,Legal Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5161,Advanced Fiction Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5163,Advanced Poetry Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5190,Spec Topics in Prof. Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5240,Young Adult Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5378,Adv Studies in Women & Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5380,Studies in Irish Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5391,Special Topics Language & Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5401,Lit England Later Middle Ages,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5421,Chaucer,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5521,Shakespeare,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5522,Shakespeare,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5601,English Literature of 17 Cent,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5616,Drama of Shakespearean Age,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5621,Milton,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5701,Early 18th Century Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5702,Later 18th Century Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5715,18th Century English Novel,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5801,Prose Poetry Romantic Period,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5802,Later Romantic Writers,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5807,Earlier Victorian Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5808,Later Victorian Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5815,19th Century English Novel,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5913,Early 20th Century Poetry,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5915,The Modern Novel,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5916,20th Century Drama,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5917,The Contemporary Novel,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 5918,Creative Nonfiction Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6001,Studies in Am Lit Before 1865,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6007,Studies in Am Lit Since 1865,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6090,Spec Studies in American Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6151,Writing Institute,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6153,UNO Publishing Lab,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6154,Nniction Writing Workshop,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6155,Profess Writing & Editing Prac,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6156,Writing in Process,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6161,Writing Fiction,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6163,Writing Poetry,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6171,Intensive Fiction Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6173,Intensive Poetry Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6174,Inten Nnic Writing Workshop,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6190,Special Topics in Creative Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6191,Remote Fiction Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6193,Remote Poetry Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6194,Remote Nnic Writing Wkshp,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6198,Writers at Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6200,Seminar in Playwriting,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
ENGL 6230,Premodern Sources of Engl Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6231,Literary Theory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6232,Studies in Rhetoric and Compos,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6240,Nonfiction,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6243,Poetry,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6245,The Novel,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6246,Drama,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6247,The Short Story,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6280,Intro Grad Studies in English,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6281,Intr to Composition Studies,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6282,Composition Pedagogy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6370,Studies in Comparative Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6390,Spec Studies in Language & Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6397,Directed Study,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6398,Internship in English,,3,University Of New Orleans,PLACEHOLDER,,false,research
ENGL 6400,Studies Engl Lit Before 1500,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6500,Studies in Engl Lit 16th Cent,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6520,Studies in Shakespeare,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6700,Studies in Engl Lit 18th Cent,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6801,Studies in the Romantic Period,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6807,Studies in Victorian Period,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6900,Studies Engl Lit 20th Century,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6941,The Craft of Fiction,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6943,The Craft of Poetry,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6944,The Craft of Nonfiction,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 6946,The Craft of Drama,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ENGL 7000,Thesis Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
ENGL 7040,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1000,Theatre Appreciation,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1001,Film Appreciation,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1005,Introduction to Theatre Arts,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1100,Methods & Matrls of Stagecraft,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1110,Basic Visual Design,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1300,ActingIeginning,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1310,Stage Makeup,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1620,Intro to Film Arts,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1665,Beginning Film Postproduction,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 1800,Theatre Practicum I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 2000,Field Research in Arts,,3,University Of New Orleans,PLACEHOLDER,,false,research
FTA 2060,3D Animation Lab,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 2090,Special Topic ilm & Theatre,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 2091,Special Topic ilm & Theatre,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 2092,Special Topic ilm & Theatre,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 2100,Intro to Lighting Design,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 2110,Introduction to Scenic Design,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
FTA 2160,Costume Crafts & Techniques,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
